Cluster1 (taxa: 5, genes: 5)	7000007005356963 7000007005418344 7000007005442557 7000007005347865 7000007005475986
Cluster2 (taxa: 5, genes: 5)	7000007005537327 7000007005404403 7000007005546903 7000007005522720 7000007005491625
Cluster3 (taxa: 4, genes: 4)	7000007005555978 7000007005416577 7000007005512228 7000007005558954
Cluster4 (taxa: 5, genes: 5)	7000007005474378 7000007005502529 7000007005526752 7000007005528169 7000007005379005
Cluster5 (taxa: 5, genes: 5)	7000007005319421 7000007005371286 7000007005558279 7000007005554162 7000007005481818
Cluster6 (taxa: 5, genes: 5)	7000007005369378 7000007005445826 7000007005420078 7000007005349596 7000007005477741
Cluster7 (taxa: 5, genes: 5)	7000007005527833 7000007005378696 7000007005502101 7000007005474120 7000007005526599
Cluster8 (taxa: 5, genes: 5)	7000007005471795 7000007005421788 7000007005480873 7000007005351186 7000007005507619
Cluster9 (taxa: 2, genes: 2)	7000007005497824 7000007005447175
Cluster10 (taxa: 5, genes: 5)	7000007005484099 7000007005298187 7000007005564219 7000007005373264 7000007005322333
Cluster11 (taxa: 5, genes: 5)	7000007005477729 7000007005349584 7000007005369366 7000007005445809 7000007005420066
Cluster12 (taxa: 5, genes: 5)	7000007005554168 7000007005481821 7000007005319430 7000007005371289 7000007005558282
Cluster13 (taxa: 5, genes: 5)	7000007005374520 7000007005346035 7000007005561129 7000007005480381 7000007005412494
Cluster14 (taxa: 5, genes: 5)	7000007005546007 7000007005490817 7000007005521867 7000007005536826 7000007005403674
Cluster15 (taxa: 5, genes: 5)	7000007005348297 7000007005476454 7000007005365193 7000007005443591 7000007005418812
Cluster16 (taxa: 5, genes: 5)	7000007005374946 7000007005346152 7000007005561249 7000007005412734 7000007005480572
Cluster17 (taxa: 5, genes: 5)	7000007005299677 7000007005484494 7000007005322768 7000007005373807 7000007005564390
Cluster18 (taxa: 5, genes: 5)	7000007005553964 7000007005509134 7000007005528925 7000007005545873 7000007005416959
Cluster19 (taxa: 5, genes: 5)	7000007005525390 7000007005499495 7000007005458610 7000007005517251 7000007005377138
Cluster20 (taxa: 5, genes: 5)	7000007005562203 7000007005413598 7000007005343431 7000007005376143 7000007005346863
Cluster21 (taxa: 5, genes: 5)	7000007005508344 7000007005351564 7000007005472182 7000007005481470 7000007005422214
Cluster22 (taxa: 4, genes: 4)	7000007005373493 7000007005322519 7000007005564294 7000007005557545
Cluster23 (taxa: 5, genes: 5)	7000007005479661 7000007005411511 7000007005560670 7000007005373479 7000007005345732
Cluster24 (taxa: 5, genes: 5)	7000007005371565 7000007005320297 7000007005562728 7000007005556767 7000007005482331
Cluster25 (taxa: 5, genes: 5)	7000007005412308 7000007005480258 7000007005561039 7000007005374216 7000007005345945
Cluster26 (taxa: 5, genes: 5)	7000007005562185 7000007005413583 7000007005343416 7000007005376128 7000007005346848
Cluster27 (taxa: 5, genes: 5)	7000007005547689 7000007005523611 7000007005492729 7000007005405096 7000007005537933
Cluster28 (taxa: 5, genes: 5)	7000007005549762 7000007005446694 7000007005555459 7000007005533802 7000007005515967
Cluster29 (taxa: 5, genes: 5)	7000007005549684 7000007005446424 7000007005533700 7000007005515778 7000007005555387
Cluster30 (taxa: 5, genes: 5)	7000007005379083 7000007005528279 7000007005474459 7000007005502641 7000007005526824
Cluster31 (taxa: 5, genes: 5)	7000007005505061 7000007005350070 7000007005447252 7000007005420618 7000007005469793
Cluster32 (taxa: 5, genes: 5)	7000007005375316 7000007005346320 7000007005561417 7000007005413034 7000007005342828
Cluster33 (taxa: 5, genes: 5)	7000007005446438 7000007005420240 7000007005369660 7000007005349773 7000007005478014
Cluster34 (taxa: 5, genes: 5)	7000007005367188 7000007005444858 7000007005419568 7000007005477237 7000007005349089
Cluster35 (taxa: 5, genes: 5)	7000007005376272 7000007005346983 7000007005562326 7000007005413721 7000007005343554
Cluster36 (taxa: 5, genes: 5)	7000007005481827 7000007005554180 7000007005558288 7000007005371295 7000007005319444
Cluster37 (taxa: 5, genes: 5)	7000007005421776 7000007005480857 7000007005471783 7000007005351174 7000007005507596
Cluster38 (taxa: 5, genes: 5)	7000007005501474 7000007005473637 7000007005526347 7000007005378243 7000007005527185
Cluster39 (taxa: 5, genes: 5)	7000007005523821 7000007005493089 7000007005547890 7000007005405603 7000007005538173
Cluster40 (taxa: 5, genes: 5)	7000007005482781 7000007005557097 7000007005321160 7000007005372002 7000007005562962
Cluster41 (taxa: 5, genes: 5)	7000007005345930 7000007005374169 7000007005561021 7000007005480227 7000007005412265
Cluster42 (taxa: 5, genes: 5)	7000007005347892 7000007005476013 7000007005357022 7000007005442626 7000007005418371
Cluster43 (taxa: 5, genes: 5)	7000007005458190 7000007005498912 7000007005525189 7000007005517044 7000007005376698
Cluster44 (taxa: 5, genes: 5)	7000007005378740 7000007005527892 7000007005526620 7000007005502146 7000007005474155
Cluster45 (taxa: 5, genes: 5)	7000007005392060 7000007005417861 7000007005563427 7000007005475514 7000007005347565
Cluster46 (taxa: 5, genes: 5)	7000007005350397 7000007005505835 7000007005447968 7000007005420948 7000007005470484
Cluster47 (taxa: 5, genes: 5)	7000007005375094 7000007005346218 7000007005561315 7000007005480674 7000007005412859
Cluster48 (taxa: 5, genes: 5)	7000007005521708 7000007005490683 7000007005545797 7000007005536760 7000007005403545
Cluster49 (taxa: 5, genes: 5)	7000007005554286 7000007005481884 7000007005558333 7000007005319567 7000007005371340
Cluster50 (taxa: 5, genes: 5)	7000007005351576 7000007005508369 7000007005481482 7000007005422226 7000007005472194
Cluster51 (taxa: 5, genes: 5)	7000007005376509 7000007005516855 7000007005497973 7000007005457179 7000007005524592
Cluster52 (taxa: 5, genes: 5)	7000007005346962 7000007005376251 7000007005343530 7000007005413697 7000007005562302
